Cell_ID,BSSID,RSSI,Mean,Std
Cell_7,d0:4d:c6:f3:03:b0,-85,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-85,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-86,-87.5890411,1.594817089
Cell_7,1c:28:af:62:64:40,-69,-68.30555556,0.907360165
Cell_7,1c:28:af:62:64:41,-68,-68.19444444,0.907360165
Cell_7,1c:28:af:65:fe:b2,-81,-83.60759494,2.688078329
Cell_7,1c:28:af:62:64:42,-68,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-81,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-41,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-41,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-41,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:81:00,-63,-64.28089888,1.842011383
Cell_7,d0:4d:c6:f2:43:a0,-46,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-46,-46.55172414,0.690803641
Cell_7,d0:4d:c6:f2:43:a2,-46,-46.61176471,0.68760655
Cell_7,d0:4d:c6:f2:fc:81,-70,-73.58536585,1.820956727
Cell_7,d0:4d:c6:f2:fc:80,-70,-74.14634146,1.894291496
Cell_7,d0:4d:c6:f2:fc:82,-70,-74.15909091,1.691464962
Cell_7,d0:4d:c6:f2:5d:52,-80,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-79,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-79,-76.74157303,1.175862962
Cell_7,d0:4d:c6:f2:81:02,-63,-64.59090909,1.703181272
Cell_7,1c:28:af:65:e6:f0,-88,-88.69230769,1.101370851
Cell_7,1c:28:af:65:e6:f1,-88,-88.55555556,0.955813919
Cell_7,1c:28:af:65:e6:f2,-88,-88.36,1.015086203
Cell_7,1c:28:af:65:fd:d1,-83,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-83,-85.06896552,1.499372309
Cell_7,1c:28:af:62:64:50,-77,-77.71590909,0.987983065
Cell_7,1c:28:af:62:64:51,-78,-77.96629213,1.075252134
Cell_7,d0:4d:c6:f2:50:90,-86,-83.32467532,1.155917114
Cell_7,1c:28:af:62:64:52,-76,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fd:d2,-83,-85.10227273,1.438431696
Cell_7,1c:28:af:61:e5:d2,-84,-86.5942029,1.219632168
Cell_7,1c:28:af:61:e5:d0,-85,-86.64705882,1.257503431
Cell_7,1c:28:af:61:e5:d1,-84,-86.71830986,1.474507305
Cell_7,1c:28:af:61:df:11,-90,-91.2195122,0.644382674
Cell_7,1c:28:af:61:df:12,-90,-91.1,0.663324958
Cell_7,1c:28:af:61:df:10,-90,-91.16216216,0.788892947
Cell_7,d0:4d:c6:f2:fc:90,-70,-72.64772727,1.530298342
Cell_7,1c:28:af:61:e5:c1,-83,-85.6,1.959591794
Cell_7,1c:28:af:61:e5:c2,-82,-85.1875,1.703626646
Cell_7,d0:4d:c6:f2:fc:92,-70,-72.74157303,1.583113771
Cell_7,d0:4d:c6:f2:fc:91,-70,-72.73033708,1.612897769
Cell_7,1c:28:af:65:fe:b0,-83,-83.4,2.581988897
Cell_7,d0:4d:c6:f3:03:b0,-86,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-86,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-85,-87.5890411,1.594817089
Cell_7,1c:28:af:62:64:40,-67,-68.30555556,0.907360165
Cell_7,1c:28:af:62:64:41,-67,-68.19444444,0.907360165
Cell_7,1c:28:af:62:64:42,-66,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-84,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-41,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-41,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-41,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:81:00,-64,-64.28089888,1.842011383
Cell_7,d0:4d:c6:f2:43:a0,-47,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-47,-46.55172414,0.690803641
Cell_7,1c:28:af:61:e7:c2,-84,-85.51851852,1.572221132
Cell_7,d0:4d:c6:f2:43:a2,-47,-46.61176471,0.68760655
Cell_7,d0:4d:c6:f2:fc:81,-70,-73.58536585,1.820956727
Cell_7,d0:4d:c6:f2:5d:52,-76,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-75,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-76,-76.74157303,1.175862962
Cell_7,d0:4d:c6:f2:81:02,-64,-64.59090909,1.703181272
Cell_7,1c:28:af:65:e6:f0,-86,-88.69230769,1.101370851
Cell_7,1c:28:af:65:e6:f1,-86,-88.55555556,0.955813919
Cell_7,1c:28:af:65:e6:f2,-85,-88.36,1.015086203
Cell_7,1c:28:af:65:fd:d1,-79,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-80,-85.06896552,1.499372309
Cell_7,d0:4d:c6:f2:34:f0,-92,-91.0952381,0.749905512
Cell_7,d0:4d:c6:f2:34:f2,-93,-90.875,0.665363309
Cell_7,1c:28:af:62:64:50,-74,-77.71590909,0.987983065
Cell_7,1c:28:af:62:64:51,-74,-77.96629213,1.075252134
Cell_7,d0:4d:c6:f2:50:90,-82,-83.32467532,1.155917114
Cell_7,1c:28:af:65:fe:a2,-83,-83.48484848,1.018650686
Cell_7,1c:28:af:62:64:52,-74,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fe:a1,-83,-83.96875,1.211516998
Cell_7,1c:28:af:65:fd:d2,-79,-85.10227273,1.438431696
Cell_7,1c:28:af:65:fe:a0,-83,-83.20833333,1.471370299
Cell_7,1c:28:af:65:fd:c0,-76,-82,2.109502311
Cell_7,d0:4d:c6:f2:34:e2,-89,-89.66666667,0.942809042
Cell_7,d0:4d:c6:f2:34:e1,-89,-89,0.001
Cell_7,d0:4d:c6:f2:50:82,-74,-76.60416667,1.131731405
Cell_7,1c:28:af:65:fd:c2,-73,-81.23255814,2.100245936
Cell_7,1c:28:af:65:fd:c1,-76,-81.22222222,2.056306169
Cell_7,1c:28:af:61:e5:d0,-86,-86.64705882,1.257503431
Cell_7,1c:28:af:61:e5:d1,-85,-86.71830986,1.474507305
Cell_7,1c:28:af:61:df:11,-91,-91.2195122,0.644382674
Cell_7,1c:28:af:61:df:12,-92,-91.1,0.663324958
Cell_7,d0:4d:c6:f2:fc:90,-71,-72.64772727,1.530298342
Cell_7,d0:4d:c6:f2:fc:92,-71,-72.74157303,1.583113771
Cell_7,d0:4d:c6:f2:fc:91,-71,-72.73033708,1.612897769
Cell_7,1c:28:af:65:fe:b0,-82,-83.4,2.581988897
Cell_7,d0:4d:c6:f3:03:b0,-87,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-87,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-86,-87.5890411,1.594817089
Cell_7,1c:28:af:62:64:40,-69,-68.30555556,0.907360165
Cell_7,1c:28:af:62:64:41,-69,-68.19444444,0.907360165
Cell_7,1c:28:af:65:fe:b2,-82,-83.60759494,2.688078329
Cell_7,1c:28:af:62:64:42,-68,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-83,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-41,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-41,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-41,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:81:00,-64,-64.28089888,1.842011383
Cell_7,d0:4d:c6:f2:43:a0,-47,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-47,-46.55172414,0.690803641
Cell_7,1c:28:af:61:e7:c2,-82,-85.51851852,1.572221132
Cell_7,d0:4d:c6:f2:43:a2,-47,-46.61176471,0.68760655
Cell_7,1c:28:af:61:e7:c0,-82,-86.34782609,1.272064247
Cell_7,d0:4d:c6:f2:5d:42,-75,-73.28301887,1.606324276
Cell_7,d0:4d:c6:f2:5d:41,-75,-72.27272727,1.462101586
Cell_7,d0:4d:c6:f2:5d:40,-75,-72.54054054,1.535078035
Cell_7,d0:4d:c6:f2:fc:81,-72,-73.58536585,1.820956727
Cell_7,d0:4d:c6:f2:fc:80,-72,-74.14634146,1.894291496
Cell_7,d0:4d:c6:f2:fc:82,-71,-74.15909091,1.691464962
Cell_7,d0:4d:c6:f2:5d:52,-75,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-76,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-76,-76.74157303,1.175862962
Cell_7,d0:4d:c6:f2:81:02,-64,-64.59090909,1.703181272
Cell_7,1c:28:af:65:e6:f0,-87,-88.69230769,1.101370851
Cell_7,1c:28:af:65:e6:f1,-88,-88.55555556,0.955813919
Cell_7,1c:28:af:65:e6:f2,-87,-88.36,1.015086203
Cell_7,1c:28:af:65:fd:d1,-80,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-80,-85.06896552,1.499372309
Cell_7,d0:4d:c6:f2:34:f1,-92,-91.18181818,0.935966376
Cell_7,d0:4d:c6:f3:03:a1,-85,-86.71428571,1.220571964
Cell_7,d0:4d:c6:f2:34:f0,-93,-91.0952381,0.749905512
Cell_7,d0:4d:c6:f3:03:a2,-85,-86.76470588,1.515776321
Cell_7,d0:4d:c6:f2:34:f2,-92,-90.875,0.665363309
Cell_7,1c:28:af:62:64:50,-74,-77.71590909,0.987983065
Cell_7,1c:28:af:62:64:51,-74,-77.96629213,1.075252134
Cell_7,1c:28:af:62:64:52,-74,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fd:d2,-80,-85.10227273,1.438431696
Cell_7,d0:4d:c6:f2:50:82,-75,-76.60416667,1.131731405
Cell_7,d0:4d:c6:f2:50:81,-74,-76.80555556,1.370714421
Cell_7,1c:28:af:65:fd:c2,-76,-81.23255814,2.100245936
Cell_7,1c:28:af:65:fd:c1,-76,-81.22222222,2.056306169
Cell_7,1c:28:af:61:e5:d2,-85,-86.5942029,1.219632168
Cell_7,1c:28:af:61:e5:d0,-85,-86.64705882,1.257503431
Cell_7,1c:28:af:61:e5:d1,-85,-86.71830986,1.474507305
Cell_7,1c:28:af:61:df:10,-92,-91.16216216,0.788892947
Cell_7,86:cc:a8:b8:5d:ff,-92,-92,1.054092553
Cell_7,d0:4d:c6:f2:fc:90,-73,-72.64772727,1.530298342
Cell_7,1c:28:af:61:e5:c1,-85,-85.6,1.959591794
Cell_7,1c:28:af:61:e5:c2,-85,-85.1875,1.703626646
Cell_7,d0:4d:c6:f2:fc:92,-73,-72.74157303,1.583113771
Cell_7,d0:4d:c6:f2:fc:91,-73,-72.73033708,1.612897769
Cell_7,1c:28:af:61:e5:c0,-85,-84.41666667,2.099933861
Cell_7,1c:28:af:65:fe:b0,-84,-83.4,2.581988897
Cell_7,d0:4d:c6:f3:03:b0,-86,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-87,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-85,-87.5890411,1.594817089
Cell_7,1c:28:af:62:64:40,-69,-68.30555556,0.907360165
Cell_7,1c:28:af:62:64:41,-69,-68.19444444,0.907360165
Cell_7,1c:28:af:65:fe:b2,-83,-83.60759494,2.688078329
Cell_7,1c:28:af:62:64:42,-69,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-83,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-41,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-41,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-41,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:81:00,-64,-64.28089888,1.842011383
Cell_7,d0:4d:c6:f2:43:a0,-46,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-46,-46.55172414,0.690803641
Cell_7,1c:28:af:61:e7:c2,-82,-85.51851852,1.572221132
Cell_7,d0:4d:c6:f2:43:a2,-46,-46.61176471,0.68760655
Cell_7,d0:4d:c6:f2:5d:42,-75,-73.28301887,1.606324276
Cell_7,d0:4d:c6:f2:fc:81,-70,-73.58536585,1.820956727
Cell_7,d0:4d:c6:f2:fc:80,-70,-74.14634146,1.894291496
Cell_7,d0:4d:c6:f2:fc:82,-70,-74.15909091,1.691464962
Cell_7,d0:4d:c6:f2:5d:52,-77,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-78,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-78,-76.74157303,1.175862962
Cell_7,d0:4d:c6:f2:81:02,-64,-64.59090909,1.703181272
Cell_7,1c:28:af:65:e6:f0,-87,-88.69230769,1.101370851
Cell_7,1c:28:af:65:e6:f1,-87,-88.55555556,0.955813919
Cell_7,1c:28:af:65:e6:f2,-87,-88.36,1.015086203
Cell_7,1c:28:af:65:fd:d1,-80,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-80,-85.06896552,1.499372309
Cell_7,1c:28:af:62:64:51,-75,-77.96629213,1.075252134
Cell_7,d0:4d:c6:f2:50:90,-82,-83.32467532,1.155917114
Cell_7,1c:28:af:65:fe:a2,-83,-83.48484848,1.018650686
Cell_7,1c:28:af:62:64:52,-75,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fe:a1,-84,-83.96875,1.211516998
Cell_7,1c:28:af:65:fd:d2,-79,-85.10227273,1.438431696
Cell_7,1c:28:af:65:fe:a0,-83,-83.20833333,1.471370299
Cell_7,1c:28:af:65:fd:c0,-76,-82,2.109502311
Cell_7,d0:4d:c6:f2:34:e0,-89,-89.5,0.5
Cell_7,d0:4d:c6:f2:50:82,-74,-76.60416667,1.131731405
Cell_7,d0:4d:c6:f2:50:81,-75,-76.80555556,1.370714421
Cell_7,d0:4d:c6:f2:50:80,-75,-76.41463415,1.209224903
Cell_7,1c:28:af:65:fd:c2,-76,-81.23255814,2.100245936
Cell_7,1c:28:af:65:fd:c1,-76,-81.22222222,2.056306169
Cell_7,1c:28:af:61:e5:d2,-87,-86.5942029,1.219632168
Cell_7,1c:28:af:61:e5:d0,-87,-86.64705882,1.257503431
Cell_7,1c:28:af:61:e5:d1,-87,-86.71830986,1.474507305
Cell_7,1c:28:af:61:df:11,-91,-91.2195122,0.644382674
Cell_7,1c:28:af:61:df:12,-91,-91.1,0.663324958
Cell_7,d0:4d:c6:f2:fc:90,-71,-72.64772727,1.530298342
Cell_7,1c:28:af:61:e5:c2,-84,-85.1875,1.703626646
Cell_7,d0:4d:c6:f2:fc:92,-71,-72.74157303,1.583113771
Cell_7,d0:4d:c6:f2:fc:91,-71,-72.73033708,1.612897769
Cell_7,1c:28:af:65:fe:b0,-85,-83.4,2.581988897
Cell_7,d0:4d:c6:f3:03:b0,-85,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-86,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-85,-87.5890411,1.594817089
Cell_7,1c:28:af:62:04:a2,-85,-83.925,0.848159773
Cell_7,1c:28:af:62:64:42,-68,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-84,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-42,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-42,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-42,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:81:00,-63,-64.28089888,1.842011383
Cell_7,d0:4d:c6:f2:43:a0,-48,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-47,-46.55172414,0.690803641
Cell_7,1c:28:af:61:e7:c2,-82,-85.51851852,1.572221132
Cell_7,d0:4d:c6:f2:43:a2,-48,-46.61176471,0.68760655
Cell_7,d0:4d:c6:f2:5d:42,-73,-73.28301887,1.606324276
Cell_7,d0:4d:c6:f2:5d:40,-70,-72.54054054,1.535078035
Cell_7,d0:4d:c6:f2:fc:81,-70,-73.58536585,1.820956727
Cell_7,d0:4d:c6:f2:fc:80,-70,-74.14634146,1.894291496
Cell_7,d0:4d:c6:f2:fc:82,-70,-74.15909091,1.691464962
Cell_7,d0:4d:c6:f2:5d:52,-76,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-76,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-76,-76.74157303,1.175862962
Cell_7,d0:4d:c6:f2:81:02,-63,-64.59090909,1.703181272
Cell_7,1c:28:af:65:e6:f2,-88,-88.36,1.015086203
Cell_7,1c:28:af:65:fd:d1,-80,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-80,-85.06896552,1.499372309
Cell_7,d0:4d:c6:f3:03:a0,-85,-86.5,1.762708954
Cell_7,1c:28:af:62:64:50,-76,-77.71590909,0.987983065
Cell_7,1c:28:af:62:64:51,-76,-77.96629213,1.075252134
Cell_7,d0:4d:c6:f2:50:90,-83,-83.32467532,1.155917114
Cell_7,1c:28:af:62:64:52,-76,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fd:d2,-80,-85.10227273,1.438431696
Cell_7,1c:28:af:65:fd:c0,-76,-82,2.109502311
Cell_7,1c:28:af:61:df:00,-87,-85.7,1.486606875
Cell_7,d0:4d:c6:f2:50:82,-74,-76.60416667,1.131731405
Cell_7,d0:4d:c6:f2:50:81,-74,-76.80555556,1.370714421
Cell_7,d0:4d:c6:f2:50:80,-74,-76.41463415,1.209224903
Cell_7,1c:28:af:65:fd:c2,-76,-81.23255814,2.100245936
Cell_7,1c:28:af:65:fd:c1,-76,-81.22222222,2.056306169
Cell_7,1c:28:af:61:e5:d2,-84,-86.5942029,1.219632168
Cell_7,1c:28:af:61:e5:d0,-84,-86.64705882,1.257503431
Cell_7,1c:28:af:61:e5:d1,-84,-86.71830986,1.474507305
Cell_7,1c:28:af:61:df:11,-91,-91.2195122,0.644382674
Cell_7,1c:28:af:61:df:12,-90,-91.1,0.663324958
Cell_7,1c:28:af:61:df:10,-90,-91.16216216,0.788892947
Cell_7,d0:4d:c6:f2:fc:90,-70,-72.64772727,1.530298342
Cell_7,d0:4d:c6:f2:fc:92,-69,-72.74157303,1.583113771
Cell_7,d0:4d:c6:f2:fc:91,-69,-72.73033708,1.612897769
Cell_7,1c:28:af:65:fe:b0,-82,-83.4,2.581988897
Cell_7,d0:4d:c6:f3:03:b0,-86,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-87,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-85,-87.5890411,1.594817089
Cell_7,1c:28:af:62:64:41,-67,-68.19444444,0.907360165
Cell_7,1c:28:af:65:fe:b2,-81,-83.60759494,2.688078329
Cell_7,1c:28:af:62:64:42,-67,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-82,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-42,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-42,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-42,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:43:a0,-47,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-47,-46.55172414,0.690803641
Cell_7,d0:4d:c6:f2:43:a2,-47,-46.61176471,0.68760655
Cell_7,d0:4d:c6:f2:5d:42,-76,-73.28301887,1.606324276
Cell_7,d0:4d:c6:f2:fc:81,-70,-73.58536585,1.820956727
Cell_7,d0:4d:c6:f2:fc:80,-70,-74.14634146,1.894291496
Cell_7,d0:4d:c6:f2:fc:82,-70,-74.15909091,1.691464962
Cell_7,d0:4d:c6:f2:5d:52,-76,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-76,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-75,-76.74157303,1.175862962
Cell_7,1c:28:af:65:e6:f0,-86,-88.69230769,1.101370851
Cell_7,1c:28:af:65:e6:f1,-86,-88.55555556,0.955813919
Cell_7,1c:28:af:65:e6:f2,-86,-88.36,1.015086203
Cell_7,1c:28:af:65:fd:d1,-79,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-79,-85.06896552,1.499372309
Cell_7,d0:4d:c6:f3:03:a1,-86,-86.71428571,1.220571964
Cell_7,d0:4d:c6:f3:03:a2,-87,-86.76470588,1.515776321
Cell_7,1c:28:af:62:64:50,-74,-77.71590909,0.987983065
Cell_7,1c:28:af:62:64:51,-74,-77.96629213,1.075252134
Cell_7,d0:4d:c6:f2:50:90,-82,-83.32467532,1.155917114
Cell_7,1c:28:af:62:64:52,-75,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fd:d2,-79,-85.10227273,1.438431696
Cell_7,1c:28:af:61:e5:d2,-86,-86.5942029,1.219632168
Cell_7,1c:28:af:61:e5:d0,-86,-86.64705882,1.257503431
Cell_7,1c:28:af:61:e5:d1,-86,-86.71830986,1.474507305
Cell_7,1c:28:af:61:df:11,-90,-91.2195122,0.644382674
Cell_7,1c:28:af:61:df:12,-91,-91.1,0.663324958
Cell_7,1c:28:af:61:df:10,-90,-91.16216216,0.788892947
Cell_7,d0:4d:c6:f2:fc:90,-70,-72.64772727,1.530298342
Cell_7,1c:28:af:61:e5:c1,-84,-85.6,1.959591794
Cell_7,1c:28:af:61:e5:c2,-84,-85.1875,1.703626646
Cell_7,d0:4d:c6:f2:fc:92,-71,-72.74157303,1.583113771
Cell_7,d0:4d:c6:f2:fc:91,-71,-72.73033708,1.612897769
Cell_7,1c:28:af:65:fe:b0,-84,-83.4,2.581988897
Cell_7,d0:4d:c6:f3:03:b0,-86,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-87,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-87,-87.5890411,1.594817089
Cell_7,1c:28:af:62:64:40,-68,-68.30555556,0.907360165
Cell_7,1c:28:af:62:64:41,-67,-68.19444444,0.907360165
Cell_7,1c:28:af:65:fe:b2,-83,-83.60759494,2.688078329
Cell_7,1c:28:af:62:64:42,-68,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-84,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-41,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-41,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-41,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:81:00,-64,-64.28089888,1.842011383
Cell_7,d0:4d:c6:f2:43:a0,-47,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-47,-46.55172414,0.690803641
Cell_7,1c:28:af:61:e7:c2,-85,-85.51851852,1.572221132
Cell_7,d0:4d:c6:f2:43:a2,-47,-46.61176471,0.68760655
Cell_7,1c:28:af:61:e7:c0,-85,-86.34782609,1.272064247
Cell_7,d0:4d:c6:f2:5d:52,-74,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-75,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-75,-76.74157303,1.175862962
Cell_7,d0:4d:c6:f2:81:02,-64,-64.59090909,1.703181272
Cell_7,1c:28:af:65:e6:f0,-88,-88.69230769,1.101370851
Cell_7,1c:28:af:65:e6:f1,-88,-88.55555556,0.955813919
Cell_7,1c:28:af:65:e6:f2,-88,-88.36,1.015086203
Cell_7,1c:28:af:65:fd:d1,-79,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-80,-85.06896552,1.499372309
Cell_7,1c:28:af:62:64:50,-74,-77.71590909,0.987983065
Cell_7,1c:28:af:62:64:51,-75,-77.96629213,1.075252134
Cell_7,d0:4d:c6:f2:50:90,-82,-83.32467532,1.155917114
Cell_7,1c:28:af:62:64:52,-75,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fe:a1,-84,-83.96875,1.211516998
Cell_7,1c:28:af:65:fd:d2,-79,-85.10227273,1.438431696
Cell_7,1c:28:af:65:fe:a0,-84,-83.20833333,1.471370299
Cell_7,1c:28:af:65:fd:c0,-76,-82,2.109502311
Cell_7,1c:28:af:65:fd:c2,-75,-81.23255814,2.100245936
Cell_7,1c:28:af:65:fd:c1,-76,-81.22222222,2.056306169
Cell_7,1c:28:af:61:e5:d2,-85,-86.5942029,1.219632168
Cell_7,1c:28:af:61:e5:d0,-85,-86.64705882,1.257503431
Cell_7,1c:28:af:61:e5:d1,-85,-86.71830986,1.474507305
Cell_7,1c:28:af:61:df:12,-92,-91.1,0.663324958
Cell_7,86:cc:a8:b8:5d:ff,-91,-92,1.054092553
Cell_7,d0:4d:c6:f2:fc:90,-74,-72.64772727,1.530298342
Cell_7,1c:28:af:61:e5:c2,-84,-85.1875,1.703626646
Cell_7,d0:4d:c6:f2:fc:92,-74,-72.74157303,1.583113771
Cell_7,d0:4d:c6:f2:fc:91,-74,-72.73033708,1.612897769
Cell_7,1c:28:af:61:e5:c0,-83,-84.41666667,2.099933861
Cell_7,1c:28:af:65:fe:b0,-82,-83.4,2.581988897
Cell_7,d0:4d:c6:f3:03:b0,-85,-87.69444444,1.430218407
Cell_7,d0:4d:c6:f3:03:b1,-86,-87.87142857,1.472814881
Cell_7,d0:4d:c6:f3:03:b2,-85,-87.5890411,1.594817089
Cell_7,1c:28:af:62:64:40,-68,-68.30555556,0.907360165
Cell_7,1c:28:af:62:64:41,-68,-68.19444444,0.907360165
Cell_7,1c:28:af:65:fe:b2,-82,-83.60759494,2.688078329
Cell_7,1c:28:af:62:64:42,-67,-68.5125,0.948600943
Cell_7,1c:28:af:65:fe:b1,-82,-83.7972973,2.630279657
Cell_7,d0:4d:c6:f2:43:b0,-42,-40.53333333,1.066666667
Cell_7,d0:4d:c6:f2:43:b1,-42,-40.52222222,1.087584252
Cell_7,d0:4d:c6:f2:43:b2,-42,-40.6,1.093414631
Cell_7,d0:4d:c6:f2:81:00,-66,-64.28089888,1.842011383
Cell_7,d0:4d:c6:f2:43:a0,-46,-46.42528736,0.782453905
Cell_7,d0:4d:c6:f2:43:a1,-46,-46.55172414,0.690803641
Cell_7,d0:4d:c6:f2:43:a2,-46,-46.61176471,0.68760655
Cell_7,d0:4d:c6:f2:5d:42,-68,-73.28301887,1.606324276
Cell_7,d0:4d:c6:f2:5d:41,-68,-72.27272727,1.462101586
Cell_7,d0:4d:c6:f2:5d:52,-75,-76.61111111,1.122442223
Cell_7,d0:4d:c6:f2:5d:51,-75,-76.83146067,1.182607622
Cell_7,d0:4d:c6:f2:5d:50,-75,-76.74157303,1.175862962
Cell_7,d0:4d:c6:f2:81:02,-66,-64.59090909,1.703181272
Cell_7,1c:28:af:65:fd:d1,-89,-85.30337079,1.409474317
Cell_7,1c:28:af:65:fd:d0,-90,-85.06896552,1.499372309
Cell_7,1c:28:af:62:64:50,-78,-77.71590909,0.987983065
Cell_7,1c:28:af:62:64:51,-78,-77.96629213,1.075252134
Cell_7,d0:4d:c6:f2:50:90,-84,-83.32467532,1.155917114
Cell_7,1c:28:af:62:64:52,-78,-77.58426966,1.08936626
Cell_7,1c:28:af:65:fd:d2,-89,-85.10227273,1.438431696
Cell_7,d0:4d:c6:f2:50:82,-73,-76.60416667,1.131731405
Cell_7,1c:28:af:61:e5:d2,-89,-86.5942029,1.219632168
Cell_7,1c:28:af:61:e5:d0,-89,-86.64705882,1.257503431
